departure_area_code,departure_terminal_code,departure_terminal_name,arrival_area_code,arrival_terminal_code,arrival_terminal_name
04,5282201,거창,01,6150401,소태역
04,5282201,거창,02,2482701,속초
04,5282201,거창,01,6242901,송정역
04,5282201,거창,03,1775601,송탄
04,5282201,거창,06,5906501,송호리
04,5282201,거창,04,5010303,수승대
04,5282201,거창,03,1658501,수원터미널
04,5282201,거창,07,5603501,순창
04,5282201,거창,06,5796001,순천
04,5282201,거창,06,5794001,순천북부
04,5282201,거창,06,5794002,순천북부(하행)
04,5282201,거창,06,5796201,순천역
04,5282201,거창,06,5796401,순천역(상행)
04,5282201,거창,03,1759101,시민회관
04,5282201,거창,06,5842701,시종
04,5282201,거창,03,1506601,시흥
04,5282201,거창,03,1709401,신갈(용인)
04,5282201,거창,03,1694901,신갈영덕
04,5282201,거창,08,3242101,신례원
04,5282201,거창,01,4463202,신복(금아)
04,5282201,거창,02,2404201,신철원
04,5282201,거창,08,3174801,신평
04,5282201,거창,08,3115501,쌍용동
04,5282201,거창,08,3152201,아산(온양)고속
04,5282201,거창,05,3801801,안강
04,5282201,거창,05,3745101,안덕
04,5282201,거창,05,3663601,안동
04,5282201,거창,05,3669901,안동초교
04,5282201,거창,08,3216401,안면도
04,5282201,거창,03,1529901,안산터미널
04,5282201,거창,03,1758501,안성
04,5282201,거창,07,5553501,안성(전북)
04,5282201,거창,03,1400601,안양
04,5282201,거창,03,1399201,안양역
04,5282201,거창,02,2452401,양구
04,5282201,거창,04,5062901,양산
04,5282201,거창,02,2503101,양양
04,5282201,거창,03,1715801,양지
04,5282201,거창,03,1255901,양평
04,5282201,거창,01,4494601,언양
04,5282201,거창,06,5971501,여수
04,5282201,거창,03,1263101,여주
04,5282201,거창,03,1266201,여주태평리
04,5282201,거창,06,5963501,여천
04,5282201,거창,08,3300801,연무대
04,5282201,거창,06,5704301,영광
04,5282201,거창,05,3854101,영남대
04,5282201,거창,05,3643101,영덕
04,5282201,거창,03,1110601,영북농협
04,5282201,거창,04,5034701,영산(경남)
04,5282201,거창,06,5827401,영산포
04,5282201,거창,06,5841101,영암
04,5282201,거창,02,2623601,영월
04,5282201,거창,05,3607801,영주
04,5282201,거창,05,3695101,영천
04,5282201,거창,05,3641101,영해
04,5282201,거창,06,5943601,예당
04,5282201,거창,08,3242801,예산
04,5282201,거창,05,3682601,예천
04,5282201,거창,03,1813701,오산
04,5282201,거창,07,5595101,오수
04,5282201,거창,06,5750401,옥과
04,5282201,거창,09,2903301,옥천
04,5282201,거창,02,2405901,와수리
04,5282201,거창,06,5911401,완도
04,5282201,거창,07,5504701,완산동
04,5282201,거창,01,4114901,용계
04,5282201,거창,05,3672001,용상
04,5282201,거창,09,2745701,용원(충북)
04,5282201,거창,03,1706301,용인
04,5282201,거창,03,1624001,우만동
04,5282201,거창,07,5533801,우석대
04,5282201,거창,06,5900401,우수영
04,5282201,거창,07,5542901,우화
04,5282201,거창,08,3194501,운산
04,5282201,거창,01,6111601,운암동
04,5282201,거창,03,1090401,운정(경기)
04,5282201,거창,01,4472001,울산
04,5282201,거창,01,4466701,울산공업탑
04,5282201,거창,01,4463201,울산신복
04,5282201,거창,05,3632601,울진
04,5282201,거창,06,5910101,원동
04,5282201,거창,02,2638201,원주
04,5282201,거창,04,5224901,원지
04,5282201,거창,02,2461201,원통
04,5282201,거창,06,5906101,월송
04,5282201,거창,08,3250601,유구
04,5282201,거창,01,3417501,유성시외
04,5282201,거창,09,2833901,율량
04,5282201,거창,09,2769501,음성
04,5282201,거창,08,3193601,음암
04,5282201,거창,04,5213801,의령
04,5282201,거창,05,3733501,의성
04,5282201,거창,03,1174901,의정부
04,5282201,거창,03,1737301,이천
04,5282201,거창,07,5467401,익산
04,5282201,거창,07,5466201,익산역
04,5282201,거창,07,5571501,인월
04,5282201,거창,02,2463501,인제
04,5282201,거창,01,2224201,인천
04,5282201,거창,01,2238201,인천공항1터미널
04,5282201,거창,01,2238202,인천공항2터미널
04,5282201,거창,03,1111601,일동
04,5282201,거창,03,1752901,일죽
04,5282201,거창,07,5592801,임실
04,5282201,거창,05,3890701,임포(북안)
04,5282201,거창,01,0550201,잠실역
04,5282201,거창,07,5561401,장계
04,5282201,거창,06,5721901,장성
04,5282201,거창,06,5720501,장성 백양사
04,5282201,거창,06,5720101,장성사거리
04,5282201,거창,04,5331601,장승포
04,5282201,거창,07,5535901,장신대
04,5282201,거창,04,5100701,장유
04,5282201,거창,02,2531501,장평
04,5282201,거창,03,1741901,장호원
04,5282201,거창,06,5932401,장흥
04,5282201,거창,03,1102801,전곡
04,5282201,거창,07,5536501,전북(완주)혁신도시
04,5282201,거창,07,5506901,전주대
04,5282201,거창,07,5493301,전주시외터미널
04,5282201,거창,05,3695102,점촌
04,5282201,거창,05,3696701,점촌북부
04,5282201,거창,07,5615801,정읍
04,5282201,거창,09,2716501,제천
04,5282201,거창,06,5944001,조성
04,5282201,거창,01,4603301,좌천
04,5282201,거창,09,2746201,주덕
04,5282201,거창,02,2541901,주문진
04,5282201,거창,05,3743701,주왕산
04,5282201,거창,05,3631601,죽변
04,5282201,거창,09,2793101,증평
04,5282201,거창,04,5234401,진교
04,5282201,거창,06,5892201,진도
04,5282201,거창,05,3740901,진보
04,5282201,거창,02,2533201,진부
04,5282201,거창,07,5543201,진안
04,5282201,거창,07,5543601,진안삼거리
04,5282201,거창,01,6173701,진월동
04,5282201,거창,04,5275903,진주
04,5282201,거창,04,5275901,진주
04,5282201,거창,09,2783101,진천
04,5282201,거창,04,5170301,진해
04,5282201,거창,08,3216201,창기리
04,5282201,거창,04,5032301,창녕
04,5282201,거창,04,5139301,창원
04,5282201,거창,04,5153601,창원남산
04,5282201,거창,08,3112001,천안
04,5282201,거창,06,5855301,청계
04,5282201,거창,05,3834101,청도(경북)
04,5282201,거창,05,3743101,청송
04,5282201,거창,08,3332601,청양
04,5282201,거창,09,2839701,청주
04,5282201,거창,09,2814201,청주공항
04,5282201,거창,09,2864301,청주사창
04,5282201,거창,03,1244901,청평
04,5282201,거창,02,2443501,춘천
04,5282201,거창,09,2736001,충주
04,5282201,거창,04,5204101,칠원읍
04,5282201,거창,02,2600701,태백
04,5282201,거창,08,3214401,태안
04,5282201,거창,04,5050201,통도사
04,5282201,거창,04,5302001,통영
04,5282201,거창,02,2537601,평창
04,5282201,거창,03,1791901,평택
04,5282201,거창,05,3636601,평해
04,5282201,거창,03,1114501,포천
04,5282201,거창,05,3776001,포항
04,5282201,거창,03,1302301,하남BRT
04,5282201,거창,04,5232501,하동
04,5282201,거창,01,6145601,학동
04,5282201,거창,08,3196201,한서대
04,5282201,거창,06,5716201,함사거리
04,5282201,거창,04,5201701,함안가야
04,5282201,거창,04,5206501,함안군북(39사단)
04,5282201,거창,04,5003901,함양
04,5282201,거창,05,3711801,함창
04,5282201,거창,06,5715301,함평
04,5282201,거창,08,3181201,합덕
04,5282201,거창,04,5023301,합천
04,5282201,거창,06,5903801,해남
04,5282201,거창,08,3196001,해미
04,5282201,거창,04,5020001,해인사
04,5282201,거창,03,1407701,호계동
04,5282201,거창,02,2596101,호산
04,5282201,거창,06,5700401,홍농
04,5282201,거창,08,3222001,홍성
04,5282201,거창,02,2513501,홍천
04,5282201,거창,06,5812001,화순
04,5282201,거창,02,2534501,횡계
04,5282201,거창,02,2523401,횡성
04,5282201,거창,07,5641501,흥덕
09,2747801,건국대(충주),03,1529901,안산터미널
09,2747801,건국대(충주),03,1706301,용인
09,2747801,건국대(충주),01,2224201,인천
05,3722401,경북대(상주),01,0569901,가락시장
05,3722401,경북대(상주),04,5020101,가야
05,3722401,경북대(상주),03,1242001,가평
05,3722401,경북대(상주),02,2473401,간성
05,3722401,경북대(상주),08,3220201,갈산
05,3722401,경북대(상주),02,2551901,강릉시외터미널
05,3722401,경북대(상주),04,5282202,개양(진주)
05,3722401,경북대(상주),04,5325101,거제(고현)
05,3722401,경북대(상주),04,5282201,거창
05,3722401,경북대(상주),05,3722401,경북대(상주)
05,3722401,경북대(상주),05,3861901,경산
05,3722401,경북대(상주),05,3814701,경주(역포)
05,3722401,경북대(상주),05,3815701,경주시외
05,3722401,경북대(상주),06,5913001,고금
05,3722401,경북대(상주),05,4013501,고령
05,3722401,경북대(상주),08,3202701,고북
05,3722401,경북대(상주),04,5293101,고성(경남)
05,3722401,경북대(상주),03,1045001,고양(백석)
05,3722401,경북대(상주),03,1050001,고양(화정)
05,3722401,경북대(상주),07,5643301,고창
05,3722401,경북대(상주),02,2615501,고한사북공영
05,3722401,경북대(상주),06,5954001,고흥
05,3722401,경북대(상주),06,5754201,곡성
05,3722401,경북대(상주),04,5250401,곤양
05,3722401,경북대(상주),03,1756101,공도
05,3722401,경북대(상주),08,3258501,공주
05,3722401,경북대(상주),08,3253801,공주(산성)
05,3722401,경북대(상주),06,5935101,관산
05,3722401,경북대(상주),03,1434701,광명
05,3722401,경북대(상주),06,5775801,광양
05,3722401,경북대(상주),03,1275701,광주(경기)
05,3722401,경북대(상주),01,6193701,광주(유·스퀘어)
05,3722401,경북대(상주),08,3229501,광천(충남)
05,3722401,경북대(상주),09,2780501,광혜원
05,3722401,경북대(상주),09,2803301,괴산
05,3722401,경북대(상주),06,5765401,구례
05,3722401,경북대(상주),03,1194401,구리
05,3722401,경북대(상주),05,3923301,구미
05,3722401,경북대(상주),05,3937501,구미복지
05,3722401,경북대(상주),07,5403701,군산
05,3722401,경북대(상주),05,3901801,군위
05,3722401,경북대(상주),03,1588001,군포
05,3722401,경북대(상주),08,3273501,금산
05,3722401,경북대(상주),03,1093001,금촌
05,3722401,경북대(상주),05,3634801,기성
05,3722401,경북대(상주),08,3173301,기지시
05,3722401,경북대(상주),07,5437901,김제
05,3722401,경북대(상주),05,3958601,김천
05,3722401,경북대(상주),04,5093801,김해
05,3722401,경북대(상주),01,4671801,김해공항
05,3722401,경북대(상주),05,3609901,꽃동산
05,3722401,경북대(상주),06,5956901,나로도
05,3722401,경북대(상주),06,5825501,나주
05,3722401,경북대(상주),06,5821701,나주혁신도시
05,3722401,경북대(상주),01,4206601,남대구
05,3722401,경북대(상주),08,3215301,남면(태안)
05,3722401,경북대(상주),06,5856701,남악
05,3722401,경북대(상주),07,5576001,남원
05,3722401,경북대(상주),07,5576002,남원북부
05,3722401,경북대(상주),06,5905501,남창
05,3722401,경북대(상주),09,2863501,남청주
05,3722401,경북대(상주),04,5241401,남해
05,3722401,경북대(상주),08,3241601,내포
05,3722401,경북대(상주),06,5890001,녹진
05,3722401,경북대(상주),08,3295401,논산
05,3722401,경북대(상주),06,5815301,능주
05,3722401,경북대(상주),06,5820301,다시
05,3722401,경북대(상주),09,2701101,단양
05,3722401,경북대(상주),09,2701301,단양상진
05,3722401,경북대(상주),07,5580501,달궁
05,3722401,경북대(상주),06,5734401,담양
05,3722401,경북대(상주),06,5913601,당목
05,3722401,경북대(상주),08,3177101,당진
05,3722401,경북대(상주),01,4248201,대구서부
05,3722401,경북대(상주),09,2766801,대소
05,3722401,경북대(상주),07,5406001,대야
05,3722401,경북대(상주),01,3455101,대전복합
05,3722401,경북대(상주),01,3498701,대전서남부
05,3722401,경북대(상주),01,3520501,대전청사(선사유적)
05,3722401,경북대(상주),08,3348901,대천욕장
05,3722401,경북대(상주),02,2535801,대화
05,3722401,경북대(상주),06,5964901,덕양
05,3722401,경북대(상주),07,5490001,덕진동
05,3722401,경북대(상주),01,3533501,도마동
05,3722401,경북대(상주),06,5843901,독천
05,3722401,경북대(상주),06,5778701,동광양(중마)
05,3722401,경북대(상주),03,1136601,동두천
05,3722401,경북대(상주),01,0511601,동서울
05,3722401,경북대(상주),02,2401401,동송
05,3722401,경북대(상주),02,2573501,동해
05,3722401,경북대(상주),06,5906502,땅끝
05,3722401,경북대(상주),06,5926901,마량
05,3722401,경북대(상주),04,5135601,마산
05,3722401,경북대(상주),04,5175001,마산남부
05,3722401,경북대(상주),08,3271401,마전(충남)
05,3722401,경북대(상주),08,3212301,만리포
05,3722401,경북대(상주),06,5864201,목포
05,3722401,경북대(상주),09,2763601,무극
05,3722401,경북대(상주),06,5852401,무안(전남)
05,3722401,경북대(상주),06,5853301,무안공항
05,3722401,경북대(상주),07,5551501,무주
05,3722401,경북대(상주),05,3691701,문경
05,3722401,경북대(상주),02,2636801,문막
05,3722401,경북대(상주),03,1082301,문산공용(경기)
05,3722401,경북대(상주),06,5711701,문장
05,3722401,경북대(상주),01,6119901,문화동
05,3722401,경북대(상주),04,5042301,밀양
05,3722401,경북대(상주),04,5291501,배둔
05,3722401,경북대(상주),06,5930701,배산
05,3722401,경북대(상주),02,2460501,백담사
05,3722401,경북대(상주),03,1717801,백암
05,3722401,경북대(상주),06,5942301,벌교
05,3722401,경북대(상주),08,3345801,보령(대천)
05,3722401,경북대(상주),06,5945801,보성
05,3722401,경북대(상주),04,5036501,부곡
05,3722401,경북대(상주),05,3630501,부구
05,3722401,경북대(상주),01,4773401,부산동래
05,3722401,경북대(상주),01,4620401,부산동부
05,3722401,경북대(상주),01,4696901,부산서부(사상)
05,3722401,경북대(상주),01,4809501,부산해운대
05,3722401,경북대(상주),01,4808801,부산해운대(수도권)
05,3722401,경북대(상주),07,5630801,부안
05,3722401,경북대(상주),08,3315201,부여
05,3722401,경북대(상주),03,1454501,부천
05,3722401,경북대(상주),04,5251801,사천
05,3722401,경북대(상주),06,5906301,산정
05,3722401,경북대(상주),04,5221801,산청
05,3722401,경북대(상주),04,5022201,삼가
05,3722401,경북대(상주),07,5534201,삼례
05,3722401,경북대(상주),03,1251804,삼성
05,3722401,경북대(상주),02,2592901,삼척
05,3722401,경북대(상주),04,5255901,삼천포
05,3722401,경북대(상주),06,5843401,삼호
05,3722401,경북대(상주),01,0215101,상봉
05,3722401,경북대(상주),05,3718101,상주시외
05,3722401,경북대(상주),08,3198101,서산
05,3722401,경북대(상주),03,1640501,서수원
05,3722401,경북대(상주),01,0671801,서울남부
05,3722401,경북대(상주),08,3364501,서천
05,3722401,경북대(상주),06,5762401,섬진강(상행)
05,3722401,경북대(상주),06,5771201,섬진강(하행)
05,3722401,경북대(상주),03,1349701,성남
05,3722401,경북대(상주),06,5920601,성전
05,3722401,경북대(상주),01,3015401,세종
05,3722401,경북대(상주),01,3010701,세종청사
05,3722401,경북대(상주),01,6150401,소태역
05,3722401,경북대(상주),02,2482701,속초
05,3722401,경북대(상주),01,6242901,송정역
05,3722401,경북대(상주),03,1775601,송탄
05,3722401,경북대(상주),06,5906501,송호리
05,3722401,경북대(상주),03,1658501,수원터미널
05,3722401,경북대(상주),07,5603501,순창
05,3722401,경북대(상주),06,5796001,순천
05,3722401,경북대(상주),06,5794001,순천북부
05,3722401,경북대(상주),06,5794002,순천북부(하행)
05,3722401,경북대(상주),06,5796201,순천역
05,3722401,경북대(상주),06,5796401,순천역(상행)
05,3722401,경북대(상주),06,5842701,시종
05,3722401,경북대(상주),03,1506601,시흥
05,3722401,경북대(상주),03,1709401,신갈(용인)
05,3722401,경북대(상주),03,1694901,신갈영덕
05,3722401,경북대(상주),08,3242101,신례원
05,3722401,경북대(상주),01,4463202,신복(금아)
05,3722401,경북대(상주),02,2404201,신철원
05,3722401,경북대(상주),08,3174801,신평
05,3722401,경북대(상주),08,3115501,쌍용동
05,3722401,경북대(상주),08,3152201,아산(온양)고속
05,3722401,경북대(상주),05,3801801,안강
05,3722401,경북대(상주),05,3745101,안덕
05,3722401,경북대(상주),05,3663601,안동
05,3722401,경북대(상주),05,3669901,안동초교
